stoichiometry,U_R3m_V,U_C2m_V
0.5449916527545909,3.679522510829117,3.194435589266408
0.5466277128547579,3.6789669887845022,3.193708273006996
0.5482637729549248,3.6784114667398877,3.1929807332330356
0.5498998330550918,3.6778550017534886,3.192253193459075
0.5515358931552587,3.6772973911837097,3.191525272425003
0.5531719532554257,3.6767397806139304,3.1907972954709884
0.5548080133555926,3.6761816354890944,3.1900690987372724
0.5564440734557595,3.6756217569001692,3.1893405842645985
0.5580801335559266,3.675061878311244,3.1886120697919242
0.5597161936560935,3.674501919071412,3.1878829507576065
0.5613522537562604,3.673939590944486,3.18715379821473
0.5629883138564273,3.6733772628175605,3.1864242849202333
0.5646243739565943,3.6728149346906345,3.1856943935027418
0.5662604340567612,3.6722503838156677,3.1849644756308404
0.5678964941569282,3.6716854224407074,3.184233744241362
0.5695325542570951,3.6711204610657466,3.1835030128518844
0.5711686143572621,3.670553610308534,3.182771737738301
0.572804674457429,3.6699858296151144,3.1820400649462424
0.5744407345575959,3.669418048921695,3.181308259876445
0.5760767946577628,3.66884872828446,3.180575543877525
0.5777128547579299,3.6682779396694256,3.1798428278786055
0.5793489148580968,3.6677071510543917,3.1791093335407354
0.5809849749582637,3.6671351774025625,3.1783754721162962
0.5826210350584307,3.6665611895543284,3.177641316066026
0.5842570951585976,3.6659872017060944,3.1769062065420925
0.5858931552587646,3.665412377808356,3.176171097018159
0.5875292153589315,3.664834996527618,3.175434910872186
0.5891652754590985,3.66425761524688,3.174698450078251
0.5908013355592654,3.663679728776808,3.173961462709156
0.5924373956594323,3.6630987567934263,3.1732235469366676
0.5940734557595992,3.6625177848100443,3.1724856311641787
0.5957095158597663,3.661936607306621,3.1717462623452204
0.5973455759599332,3.6613518440924326,3.1710067873057417
0.5989816360601001,3.6607670808782444,3.1702664685829047
0.6006176961602671,3.660182317664056,3.169525329365927
0.602253756260434,3.6595936082397924,3.1687840352931174
0.603889816360601,3.659004849817109,3.1680411263234958
0.6055258764607679,3.6584160913944257,3.167298217353874
0.6071619365609349,3.657823373607374,3.16655404431299
0.6087979966611018,3.657230412352908,3.1658092593079767
0.6104340567612687,3.6566374510984416,3.1650639464555947
0.6120701168614356,3.6560404375468156,3.164317178381449
0.6137061769616027,3.65544306199078,3.1635704103073037
0.6153422370617696,3.6548456864347445,3.1628218337148586
0.6169782971619365,3.6542440687497497,3.1620729747429985
0.6186143572621035,3.6536420633698694,3.161323081042774
0.6202504173622704,3.653040057989989,3.1605720225054506
0.6218864774624373,3.652433505541451,3.1598207725136893
0.6235225375626043,3.6518266505516133,3.159067404859153
0.6251585976627713,3.651219795561775,3.158314037204617
0.6267946577629382,3.6506079541040015,3.1575589692531727
0.6284307178631051,3.6499960252372694,3.1568031820003064
0.630066777963272,3.6493838183392153,3.1560465591324878
0.6317028380634391,3.648766586624931,3.155288240824875
0.633338898163606,3.648149354910647,3.1545299225172623
0.6349749582637729,3.6475313078324816,3.1537690519043813
0.6366110183639399,3.64690853936716,3.153008090063788
