Data_Point,Cycle_No,Step_No,Mode,Time(s),Voltage(V),Current(mA),Capacity(mAh),C_rate
394,1,1,CC-Chg,1965.0,2.780648,0.5,0.273611,0.1
395,1,1,CC-Chg,1970.0,2.781083,0.5,0.274306,0.1
396,1,1,CC-Chg,1975.0,2.781518,0.5,0.275,0.1
397,1,1,CC-Chg,1980.0,2.781952,0.5,0.275694,0.1
398,1,1,CC-Chg,1985.0,2.782386,0.5,0.276389,0.1
399,1,1,CC-Chg,1990.0,2.78282,0.5,0.277083,0.1
400,1,1,CC-Chg,1995.0,2.783254,0.5,0.277778,0.1
401,1,1,CC-Chg,2000.0,2.783687,0.5,0.278472,0.1
402,1,1,CC-Chg,2005.0,2.78412,0.5,0.279167,0.1
403,1,1,CC-Chg,2010.0,2.784553,0.5,0.279861,0.1
404,1,1,CC-Chg,2015.0,2.784986,0.5,0.280556,0.1
405,1,1,CC-Chg,2020.0,2.785418,0.5,0.28125,0.1
406,1,1,CC-Chg,2025.0,2.785851,0.5,0.281944,0.1
407,1,1,CC-Chg,2030.0,2.786283,0.5,0.282639,0.1
408,1,1,CC-Chg,2035.0,2.786714,0.5,0.283333,0.1
409,1,1,CC-Chg,2040.0,2.787146,0.5,0.284028,0.1
410,1,1,CC-Chg,2045.0,2.787577,0.5,0.284722,0.1
411,1,1,CC-Chg,2050.0,2.788008,0.5,0.285417,0.1
412,1,1,CC-Chg,2055.0,2.788439,0.5,0.286111,0.1
413,1,1,CC-Chg,2060.0,2.78887,0.5,0.286806,0.1
414,1,1,CC-Chg,2065.0,2.7893,0.5,0.2875,0.1
415,1,1,CC-Chg,2070.0,2.78973,0.5,0.288194,0.1
416,1,1,CC-Chg,2075.0,2.79016,0.5,0.288889,0.1
417,1,1,CC-Chg,2080.0,2.79059,0.5,0.289583,0.1
418,1,1,CC-Chg,2085.0,2.791019,0.5,0.290278,0.1
419,1,1,CC-Chg,2090.0,2.791449,0.5,0.290972,0.1
420,1,1,CC-Chg,2095.0,2.791878,0.5,0.291667,0.1
421,1,1,CC-Chg,2100.0,2.792306,0.5,0.292361,0.1
422,1,1,CC-Chg,2105.0,2.792735,0.5,0.293056,0.1
423,1,1,CC-Chg,2110.0,2.793163,0.5,0.29375,0.1
424,1,1,CC-Chg,2115.0,2.793591,0.5,0.294444,0.1
425,1,1,CC-Chg,2120.0,2.794019,0.5,0.295139,0.1
426,1,1,CC-Chg,2125.0,2.794446,0.5,0.295833,0.1
427,1,1,CC-Chg,2130.0,2.794874,0.5,0.296528,0.1
428,1,1,CC-Chg,2135.0,2.795301,0.5,0.297222,0.1
429,1,1,CC-Chg,2140.0,2.795727,0.5,0.297917,0.1
430,1,1,CC-Chg,2145.0,2.796154,0.5,0.298611,0.1
431,1,1,CC-Chg,2150.0,2.79658,0.5,0.299306,0.1
432,1,1,CC-Chg,2155.0,2.797006,0.5,0.3,0.1
433,1,1,CC-Chg,2160.0,2.797432,0.5,0.300694,0.1
434,1,1,CC-Chg,2165.0,2.797858,0.5,0.301389,0.1
435,1,1,CC-Chg,2170.0,2.798283,0.5,0.302083,0.1
436,1,1,CC-Chg,2175.0,2.798708,0.5,0.302778,0.1
437,1,1,CC-Chg,2180.0,2.799133,0.5,0.303472,0.1
438,1,1,CC-Chg,2185.0,2.799557,0.5,0.304167,0.1
439,1,1,CC-Chg,2190.0,2.799982,0.5,0.304861,0.1
440,1,1,CC-Chg,2195.0,2.800406,0.5,0.305556,0.1
441,1,1,CC-Chg,2200.0,2.800829,0.5,0.30625,0.1
442,1,1,CC-Chg,2205.0,2.801253,0.5,0.306944,0.1
443,1,1,CC-Chg,2210.0,2.801676,0.5,0.307639,0.1
444,1,1,CC-Chg,2215.0,2.802099,0.5,0.308333,0.1
445,1,1,CC-Chg,2220.0,2.802522,0.5,0.309028,0.1
446,1,1,CC-Chg,2225.0,2.802945,0.5,0.309722,0.1
447,1,1,CC-Chg,2230.0,2.803367,0.5,0.310417,0.1
448,1,1,CC-Chg,2235.0,2.803789,0.5,0.311111,0.1
449,1,1,CC-Chg,2240.0,2.804211,0.5,0.311806,0.1
450,1,1,CC-Chg,2245.0,2.804632,0.5,0.3125,0.1
451,1,1,CC-Chg,2250.0,2.805054,0.5,0.313194,0.1
452,1,1,CC-Chg,2255.0,2.805475,0.5,0.313889,0.1
453,1,1,CC-Chg,2260.0,2.805895,0.5,0.314583,0.1
454,1,1,CC-Chg,2265.0,2.806316,0.5,0.315278,0.1
455,1,1,CC-Chg,2270.0,2.806736,0.5,0.315972,0.1
456,1,1,CC-Chg,2275.0,2.807156,0.5,0.316667,0.1
457,1,1,CC-Chg,2280.0,2.807576,0.5,0.317361,0.1
458,1,1,CC-Chg,2285.0,2.807995,0.5,0.318056,0.1
459,1,1,CC-Chg,2290.0,2.808414,0.5,0.31875,0.1
460,1,1,CC-Chg,2295.0,2.808833,0.5,0.319444,0.1
461,1,1,CC-Chg,2300.0,2.809252,0.5,0.320139,0.1
462,1,1,CC-Chg,2305.0,2.80967,0.5,0.320833,0.1
463,1,1,CC-Chg,2310.0,2.810089,0.5,0.321528,0.1
464,1,1,CC-Chg,2315.0,2.810507,0.5,0.322222,0.1
465,1,1,CC-Chg,2320.0,2.810924,0.5,0.322917,0.1
466,1,1,CC-Chg,2325.0,2.811342,0.5,0.323611,0.1
467,1,1,CC-Chg,2330.0,2.811759,0.5,0.324306,0.1
468,1,1,CC-Chg,2335.0,2.812176,0.5,0.325,0.1
469,1,1,CC-Chg,2340.0,2.812592,0.5,0.325694,0.1
470,1,1,CC-Chg,2345.0,2.813008,0.5,0.326389,0.1
471,1,1,CC-Chg,2350.0,2.813424,0.5,0.327083,0.1
472,1,1,CC-Chg,2355.0,2.81384,0.5,0.327778,0.1
473,1,1,CC-Chg,2360.0,2.814256,0.5,0.328472,0.1
474,1,1,CC-Chg,2365.0,2.814671,0.5,0.329167,0.1
475,1,1,CC-Chg,2370.0,2.815086,0.5,0.329861,0.1
476,1,1,CC-Chg,2375.0,2.815501,0.5,0.330556,0.1
477,1,1,CC-Chg,2380.0,2.815915,0.5,0.33125,0.1
478,1,1,CC-Chg,2385.0,2.816329,0.5,0.331944,0.1
479,1,1,CC-Chg,2390.0,2.816743,0.5,0.332639,0.1
480,1,1,CC-Chg,2395.0,2.817157,0.5,0.333333,0.1
481,1,1,CC-Chg,2400.0,2.81757,0.5,0.334028,0.1
482,1,1,CC-Chg,2405.0,2.817983,0.5,0.334722,0.1
483,1,1,CC-Chg,2410.0,2.818396,0.5,0.335417,0.1
484,1,1,CC-Chg,2415.0,2.818809,0.5,0.336111,0.1
485,1,1,CC-Chg,2420.0,2.819221,0.5,0.336806,0.1
486,1,1,CC-Chg,2425.0,2.819633,0.5,0.3375,0.1
487,1,1,CC-Chg,2430.0,2.820045,0.5,0.338194,0.1
488,1,1,CC-Chg,2435.0,2.820456,0.5,0.338889,0.1
489,1,1,CC-Chg,2440.0,2.820867,0.5,0.339583,0.1
490,1,1,CC-Chg,2445.0,2.821278,0.5,0.340278,0.1
491,1,1,CC-Chg,2450.0,2.821689,0.5,0.340972,0.1
492,1,1,CC-Chg,2455.0,2.822099,0.5,0.341667,0.1
493,1,1,CC-Chg,2460.0,2.822509,0.5,0.342361,0.1
494,1,1,CC-Chg,2465.0,2.822919,0.5,0.343056,0.1
495,1,1,CC-Chg,2470.0,2.823328,0.5,0.34375,0.1
496,1,1,CC-Chg,2475.0,2.823738,0.5,0.344444,0.1
497,1,1,CC-Chg,2480.0,2.824147,0.5,0.345139,0.1
498,1,1,CC-Chg,2485.0,2.824555,0.5,0.345833,0.1
499,1,1,CC-Chg,2490.0,2.824964,0.5,0.346528,0.1
500,1,1,CC-Chg,2495.0,2.825372,0.5,0.347222,0.1
501,1,1,CC-Chg,2500.0,2.82578,0.5,0.347917,0.1
502,1,1,CC-Chg,2505.0,2.826187,0.5,0.348611,0.1
503,1,1,CC-Chg,2510.0,2.826594,0.5,0.349306,0.1
504,1,1,CC-Chg,2515.0,2.827001,0.5,0.35,0.1
505,1,1,CC-Chg,2520.0,2.827408,0.5,0.350694,0.1
506,1,1,CC-Chg,2525.0,2.827815,0.5,0.351389,0.1
507,1,1,CC-Chg,2530.0,2.828221,0.5,0.352083,0.1
508,1,1,CC-Chg,2535.0,2.828627,0.5,0.352778,0.1
509,1,1,CC-Chg,2540.0,2.829032,0.5,0.353472,0.1
510,1,1,CC-Chg,2545.0,2.829437,0.5,0.354167,0.1
511,1,1,CC-Chg,2550.0,2.829842,0.5,0.354861,0.1
512,1,1,CC-Chg,2555.0,2.830247,0.5,0.355556,0.1
513,1,1,CC-Chg,2560.0,2.830652,0.5,0.35625,0.1
514,1,1,CC-Chg,2565.0,2.831056,0.5,0.356944,0.1
515,1,1,CC-Chg,2570.0,2.83146,0.5,0.357639,0.1
516,1,1,CC-Chg,2575.0,2.831863,0.5,0.358333,0.1
517,1,1,CC-Chg,2580.0,2.832266,0.5,0.359028,0.1
518,1,1,CC-Chg,2585.0,2.832669,0.5,0.359722,0.1
519,1,1,CC-Chg,2590.0,2.833072,0.5,0.360417,0.1
520,1,1,CC-Chg,2595.0,2.833475,0.5,0.361111,0.1
521,1,1,CC-Chg,2600.0,2.833877,0.5,0.361806,0.1
522,1,1,CC-Chg,2605.0,2.834279,0.5,0.3625,0.1
523,1,1,CC-Chg,2610.0,2.83468,0.5,0.363194,0.1
524,1,1,CC-Chg,2615.0,2.835081,0.5,0.363889,0.1
525,1,1,CC-Chg,2620.0,2.835482,0.5,0.364583,0.1
526,1,1,CC-Chg,2625.0,2.835883,0.5,0.365278,0.1
527,1,1,CC-Chg,2630.0,2.836283,0.5,0.365972,0.1
528,1,1,CC-Chg,2635.0,2.836683,0.5,0.366667,0.1
529,1,1,CC-Chg,2640.0,2.837083,0.5,0.367361,0.1
530,1,1,CC-Chg,2645.0,2.837483,0.5,0.368056,0.1
531,1,1,CC-Chg,2650.0,2.837882,0.5,0.36875,0.1
532,1,1,CC-Chg,2655.0,2.838281,0.5,0.369444,0.1
533,1,1,CC-Chg,2660.0,2.838679,0.5,0.370139,0.1
534,1,1,CC-Chg,2665.0,2.839078,0.5,0.370833,0.1
535,1,1,CC-Chg,2670.0,2.839476,0.5,0.371528,0.1
536,1,1,CC-Chg,2675.0,2.839873,0.5,0.372222,0.1
537,1,1,CC-Chg,2680.0,2.840271,0.5,0.372917,0.1
538,1,1,CC-Chg,2685.0,2.840668,0.5,0.373611,0.1
539,1,1,CC-Chg,2690.0,2.841065,0.5,0.374306,0.1
540,1,1,CC-Chg,2695.0,2.841461,0.5,0.375,0.1
541,1,1,CC-Chg,2700.0,2.841858,0.5,0.375694,0.1
542,1,1,CC-Chg,2705.0,2.842254,0.5,0.376389,0.1
543,1,1,CC-Chg,2710.0,2.842649,0.5,0.377083,0.1
544,1,1,CC-Chg,2715.0,2.843045,0.5,0.377778,0.1
545,1,1,CC-Chg,2720.0,2.84344,0.5,0.378472,0.1
546,1,1,CC-Chg,2725.0,2.843834,0.5,0.379167,0.1
547,1,1,CC-Chg,2730.0,2.844229,0.5,0.379861,0.1
548,1,1,CC-Chg,2735.0,2.844623,0.5,0.380556,0.1
549,1,1,CC-Chg,2740.0,2.845017,0.5,0.38125,0.1
550,1,1,CC-Chg,2745.0,2.84541,0.5,0.381944,0.1
551,1,1,CC-Chg,2750.0,2.845804,0.5,0.382639,0.1
552,1,1,CC-Chg,2755.0,2.846197,0.5,0.383333,0.1
553,1,1,CC-Chg,2760.0,2.846589,0.5,0.384028,0.1
554,1,1,CC-Chg,2765.0,2.846981,0.5,0.384722,0.1
555,1,1,CC-Chg,2770.0,2.847374,0.5,0.385417,0.1
556,1,1,CC-Chg,2775.0,2.847765,0.5,0.386111,0.1
557,1,1,CC-Chg,2780.0,2.848157,0.5,0.386806,0.1
558,1,1,CC-Chg,2785.0,2.848548,0.5,0.3875,0.1
559,1,1,CC-Chg,2790.0,2.848939,0.5,0.388194,0.1
560,1,1,CC-Chg,2795.0,2.849329,0.5,0.388889,0.1
561,1,1,CC-Chg,2800.0,2.849719,0.5,0.389583,0.1
562,1,1,CC-Chg,2805.0,2.850109,0.5,0.390278,0.1
563,1,1,CC-Chg,2810.0,2.850499,0.5,0.390972,0.1
564,1,1,CC-Chg,2815.0,2.850888,0.5,0.391667,0.1
565,1,1,CC-Chg,2820.0,2.851277,0.5,0.392361,0.1
566,1,1,CC-Chg,2825.0,2.851666,0.5,0.393056,0.1
567,1,1,CC-Chg,2830.0,2.852054,0.5,0.39375,0.1
568,1,1,CC-Chg,2835.0,2.852442,0.5,0.394444,0.1
569,1,1,CC-Chg,2840.0,2.85283,0.5,0.395139,0.1
570,1,1,CC-Chg,2845.0,2.853217,0.5,0.395833,0.1
571,1,1,CC-Chg,2850.0,2.853604,0.5,0.396528,0.1
572,1,1,CC-Chg,2855.0,2.853991,0.5,0.397222,0.1
573,1,1,CC-Chg,2860.0,2.854378,0.5,0.397917,0.1
574,1,1,CC-Chg,2865.0,2.854764,0.5,0.398611,0.1
575,1,1,CC-Chg,2870.0,2.85515,0.5,0.399306,0.1
576,1,1,CC-Chg,2875.0,2.855535,0.5,0.4,0.1
577,1,1,CC-Chg,2880.0,2.85592,0.5,0.400694,0.1
578,1,1,CC-Chg,2885.0,2.856305,0.5,0.401389,0.1
579,1,1,CC-Chg,2890.0,2.85669,0.5,0.402083,0.1
580,1,1,CC-Chg,2895.0,2.857074,0.5,0.402778,0.1
581,1,1,CC-Chg,2900.0,2.857458,0.5,0.403472,0.1
582,1,1,CC-Chg,2905.0,2.857842,0.5,0.404167,0.1
583,1,1,CC-Chg,2910.0,2.858225,0.5,0.404861,0.1
584,1,1,CC-Chg,2915.0,2.858608,0.5,0.405556,0.1
585,1,1,CC-Chg,2920.0,2.858991,0.5,0.40625,0.1
586,1,1,CC-Chg,2925.0,2.859374,0.5,0.406944,0.1
587,1,1,CC-Chg,2930.0,2.859756,0.5,0.407639,0.1
588,1,1,CC-Chg,2935.0,2.860138,0.5,0.408333,0.1
589,1,1,CC-Chg,2940.0,2.860519,0.5,0.409028,0.1
590,1,1,CC-Chg,2945.0,2.8609,0.5,0.409722,0.1
591,1,1,CC-Chg,2950.0,2.861281,0.5,0.410417,0.1
592,1,1,CC-Chg,2955.0,2.861662,0.5,0.411111,0.1
593,1,1,CC-Chg,2960.0,2.862042,0.5,0.411806,0.1
594,1,1,CC-Chg,2965.0,2.862422,0.5,0.4125,0.1
595,1,1,CC-Chg,2970.0,2.862801,0.5,0.413194,0.1
596,1,1,CC-Chg,2975.0,2.863181,0.5,0.413889,0.1
597,1,1,CC-Chg,2980.0,2.86356,0.5,0.414583,0.1
598,1,1,CC-Chg,2985.0,2.863938,0.5,0.415278,0.1
599,1,1,CC-Chg,2990.0,2.864316,0.5,0.415972,0.1
600,1,1,CC-Chg,2995.0,2.864694,0.5,0.416667,0.1
601,1,1,CC-Chg,3000.0,2.865072,0.5,0.417361,0.1
602,1,1,CC-Chg,3005.0,2.86545,0.5,0.418056,0.1
603,1,1,CC-Chg,3010.0,2.865827,0.5,0.41875,0.1
604,1,1,CC-Chg,3015.0,2.866203,0.5,0.419444,0.1
605,1,1,CC-Chg,3020.0,2.86658,0.5,0.420139,0.1
606,1,1,CC-Chg,3025.0,2.866956,0.5,0.420833,0.1
607,1,1,CC-Chg,3030.0,2.867332,0.5,0.421528,0.1
608,1,1,CC-Chg,3035.0,2.867707,0.5,0.422222,0.1
609,1,1,CC-Chg,3040.0,2.868082,0.5,0.422917,0.1
610,1,1,CC-Chg,3045.0,2.868457,0.5,0.423611,0.1
611,1,1,CC-Chg,3050.0,2.868831,0.5,0.424306,0.1
612,1,1,CC-Chg,3055.0,2.869205,0.5,0.425,0.1
613,1,1,CC-Chg,3060.0,2.869579,0.5,0.425694,0.1
614,1,1,CC-Chg,3065.0,2.869953,0.5,0.426389,0.1
615,1,1,CC-Chg,3070.0,2.870326,0.5,0.427083,0.1
616,1,1,CC-Chg,3075.0,2.870699,0.5,0.427778,0.1
617,1,1,CC-Chg,3080.0,2.871071,0.5,0.428472,0.1
618,1,1,CC-Chg,3085.0,2.871444,0.5,0.429167,0.1
619,1,1,CC-Chg,3090.0,2.871815,0.5,0.429861,0.1
620,1,1,CC-Chg,3095.0,2.872187,0.5,0.430556,0.1
621,1,1,CC-Chg,3100.0,2.872558,0.5,0.43125,0.1
622,1,1,CC-Chg,3105.0,2.872929,0.5,0.431944,0.1
623,1,1,CC-Chg,3110.0,2.8733,0.5,0.432639,0.1
624,1,1,CC-Chg,3115.0,2.87367,0.5,0.433333,0.1
625,1,1,CC-Chg,3120.0,2.87404,0.5,0.434028,0.1
626,1,1,CC-Chg,3125.0,2.87441,0.5,0.434722,0.1
627,1,1,CC-Chg,3130.0,2.874779,0.5,0.435417,0.1
628,1,1,CC-Chg,3135.0,2.875148,0.5,0.436111,0.1
629,1,1,CC-Chg,3140.0,2.875516,0.5,0.436806,0.1
630,1,1,CC-Chg,3145.0,2.875885,0.5,0.4375,0.1
631,1,1,CC-Chg,3150.0,2.876253,0.5,0.438194,0.1
632,1,1,CC-Chg,3155.0,2.87662,0.5,0.438889,0.1
633,1,1,CC-Chg,3160.0,2.876988,0.5,0.439583,0.1
634,1,1,CC-Chg,3165.0,2.877355,0.5,0.440278,0.1
635,1,1,CC-Chg,3170.0,2.877721,0.5,0.440972,0.1
636,1,1,CC-Chg,3175.0,2.878088,0.5,0.441667,0.1
637,1,1,CC-Chg,3180.0,2.878454,0.5,0.442361,0.1
638,1,1,CC-Chg,3185.0,2.878819,0.5,0.443056,0.1
639,1,1,CC-Chg,3190.0,2.879185,0.5,0.44375,0.1
640,1,1,CC-Chg,3195.0,2.87955,0.5,0.444444,0.1
641,1,1,CC-Chg,3200.0,2.879915,0.5,0.445139,0.1
642,1,1,CC-Chg,3205.0,2.880279,0.5,0.445833,0.1
643,1,1,CC-Chg,3210.0,2.880643,0.5,0.446528,0.1
644,1,1,CC-Chg,3215.0,2.881007,0.5,0.447222,0.1
645,1,1,CC-Chg,3220.0,2.88137,0.5,0.447917,0.1
646,1,1,CC-Chg,3225.0,2.881733,0.5,0.448611,0.1
647,1,1,CC-Chg,3230.0,2.882096,0.5,0.449306,0.1
648,1,1,CC-Chg,3235.0,2.882458,0.5,0.45,0.1
649,1,1,CC-Chg,3240.0,2.88282,0.5,0.450694,0.1
650,1,1,CC-Chg,3245.0,2.883182,0.5,0.451389,0.1
651,1,1,CC-Chg,3250.0,2.883543,0.5,0.452083,0.1
652,1,1,CC-Chg,3255.0,2.883904,0.5,0.452778,0.1
653,1,1,CC-Chg,3260.0,2.884265,0.5,0.453472,0.1
654,1,1,CC-Chg,3265.0,2.884626,0.5,0.454167,0.1
655,1,1,CC-Chg,3270.0,2.884986,0.5,0.454861,0.1
656,1,1,CC-Chg,3275.0,2.885345,0.5,0.455556,0.1
657,1,1,CC-Chg,3280.0,2.885705,0.5,0.45625,0.1
658,1,1,CC-Chg,3285.0,2.886064,0.5,0.456944,0.1
659,1,1,CC-Chg,3290.0,2.886423,0.5,0.457639,0.1
660,1,1,CC-Chg,3295.0,2.886781,0.5,0.458333,0.1
661,1,1,CC-Chg,3300.0,2.887139,0.5,0.459028,0.1
662,1,1,CC-Chg,3305.0,2.887497,0.5,0.459722,0.1
663,1,1,CC-Chg,3310.0,2.887854,0.5,0.460417,0.1
664,1,1,CC-Chg,3315.0,2.888211,0.5,0.461111,0.1
665,1,1,CC-Chg,3320.0,2.888568,0.5,0.461806,0.1
666,1,1,CC-Chg,3325.0,2.888925,0.5,0.4625,0.1
667,1,1,CC-Chg,3330.0,2.889281,0.5,0.463194,0.1
668,1,1,CC-Chg,3335.0,2.889636,0.5,0.463889,0.1
669,1,1,CC-Chg,3340.0,2.889992,0.5,0.464583,0.1
670,1,1,CC-Chg,3345.0,2.890347,0.5,0.465278,0.1
671,1,1,CC-Chg,3350.0,2.890702,0.5,0.465972,0.1
672,1,1,CC-Chg,3355.0,2.891056,0.5,0.466667,0.1
673,1,1,CC-Chg,3360.0,2.89141,0.5,0.467361,0.1
674,1,1,CC-Chg,3365.0,2.891764,0.5,0.468056,0.1
675,1,1,CC-Chg,3370.0,2.892117,0.5,0.46875,0.1
676,1,1,CC-Chg,3375.0,2.89247,0.5,0.469444,0.1
677,1,1,CC-Chg,3380.0,2.892823,0.5,0.470139,0.1
678,1,1,CC-Chg,3385.0,2.893176,0.5,0.470833,0.1
679,1,1,CC-Chg,3390.0,2.893528,0.5,0.471528,0.1
680,1,1,CC-Chg,3395.0,2.893879,0.5,0.472222,0.1
681,1,1,CC-Chg,3400.0,2.894231,0.5,0.472917,0.1
682,1,1,CC-Chg,3405.0,2.894582,0.5,0.473611,0.1
683,1,1,CC-Chg,3410.0,2.894933,0.5,0.474306,0.1
684,1,1,CC-Chg,3415.0,2.895283,0.5,0.475,0.1
685,1,1,CC-Chg,3420.0,2.895633,0.5,0.475694,0.1
686,1,1,CC-Chg,3425.0,2.895983,0.5,0.476389,0.1
687,1,1,CC-Chg,3430.0,2.896332,0.5,0.477083,0.1
688,1,1,CC-Chg,3435.0,2.896681,0.5,0.477778,0.1
689,1,1,CC-Chg,3440.0,2.89703,0.5,0.478472,0.1
690,1,1,CC-Chg,3445.0,2.897378,0.5,0.479167,0.1
691,1,1,CC-Chg,3450.0,2.897726,0.5,0.479861,0.1
692,1,1,CC-Chg,3455.0,2.898074,0.5,0.480556,0.1
693,1,1,CC-Chg,3460.0,2.898421,0.5,0.48125,0.1
694,1,1,CC-Chg,3465.0,2.898768,0.5,0.481944,0.1
695,1,1,CC-Chg,3470.0,2.899115,0.5,0.482639,0.1
696,1,1,CC-Chg,3475.0,2.899461,0.5,0.483333,0.1
697,1,1,CC-Chg,3480.0,2.899807,0.5,0.484028,0.1
698,1,1,CC-Chg,3485.0,2.900153,0.5,0.484722,0.1
699,1,1,CC-Chg,3490.0,2.900498,0.5,0.485417,0.1
700,1,1,CC-Chg,3495.0,2.900843,0.5,0.486111,0.1
701,1,1,CC-Chg,3500.0,2.901188,0.5,0.486806,0.1
702,1,1,CC-Chg,3505.0,2.901532,0.5,0.4875,0.1
703,1,1,CC-Chg,3510.0,2.901876,0.5,0.488194,0.1
704,1,1,CC-Chg,3515.0,2.90222,0.5,0.488889,0.1
705,1,1,CC-Chg,3520.0,2.902563,0.5,0.489583,0.1
706,1,1,CC-Chg,3525.0,2.902906,0.5,0.490278,0.1
707,1,1,CC-Chg,3530.0,2.903249,0.5,0.490972,0.1
708,1,1,CC-Chg,3535.0,2.903591,0.5,0.491667,0.1
709,1,1,CC-Chg,3540.0,2.903933,0.5,0.492361,0.1
710,1,1,CC-Chg,3545.0,2.904275,0.5,0.493056,0.1
711,1,1,CC-Chg,3550.0,2.904616,0.5,0.49375,0.1
712,1,1,CC-Chg,3555.0,2.904957,0.5,0.494444,0.1
713,1,1,CC-Chg,3560.0,2.905298,0.5,0.495139,0.1
714,1,1,CC-Chg,3565.0,2.905638,0.5,0.495833,0.1
715,1,1,CC-Chg,3570.0,2.905978,0.5,0.496528,0.1
716,1,1,CC-Chg,3575.0,2.906318,0.5,0.497222,0.1
717,1,1,CC-Chg,3580.0,2.906657,0.5,0.497917,0.1
718,1,1,CC-Chg,3585.0,2.906996,0.5,0.498611,0.1
719,1,1,CC-Chg,3590.0,2.907334,0.5,0.499306,0.1
720,1,1,CC-Chg,3595.0,2.907672,0.5,0.5,0.1
721,1,1,CC-Chg,3600.0,2.90801,0.5,0.500694,0.1
722,1,1,CC-Chg,3605.0,2.908348,0.5,0.501389,0.1
723,1,1,CC-Chg,3610.0,2.908685,0.5,0.502083,0.1
724,1,1,CC-Chg,3615.0,2.909022,0.5,0.502778,0.1
725,1,1,CC-Chg,3620.0,2.909359,0.5,0.503472,0.1
726,1,1,CC-Chg,3625.0,2.909695,0.5,0.504167,0.1
727,1,1,CC-Chg,3630.0,2.910031,0.5,0.504861,0.1
728,1,1,CC-Chg,3635.0,2.910366,0.5,0.505556,0.1
729,1,1,CC-Chg,3640.0,2.910701,0.5,0.50625,0.1
730,1,1,CC-Chg,3645.0,2.911036,0.5,0.506944,0.1
731,1,1,CC-Chg,3650.0,2.911371,0.5,0.507639,0.1
732,1,1,CC-Chg,3655.0,2.911705,0.5,0.508333,0.1
733,1,1,CC-Chg,3660.0,2.912039,0.5,0.509028,0.1
734,1,1,CC-Chg,3665.0,2.912372,0.5,0.509722,0.1
735,1,1,CC-Chg,3670.0,2.912705,0.5,0.510417,0.1
736,1,1,CC-Chg,3675.0,2.913038,0.5,0.511111,0.1
737,1,1,CC-Chg,3680.0,2.913371,0.5,0.511806,0.1
738,1,1,CC-Chg,3685.0,2.913703,0.5,0.5125,0.1
739,1,1,CC-Chg,3690.0,2.914035,0.5,0.513194,0.1
740,1,1,CC-Chg,3695.0,2.914366,0.5,0.513889,0.1
741,1,1,CC-Chg,3700.0,2.914697,0.5,0.514583,0.1
742,1,1,CC-Chg,3705.0,2.915028,0.5,0.515278,0.1
743,1,1,CC-Chg,3710.0,2.915358,0.5,0.515972,0.1
744,1,1,CC-Chg,3715.0,2.915689,0.5,0.516667,0.1
745,1,1,CC-Chg,3720.0,2.916018,0.5,0.517361,0.1
746,1,1,CC-Chg,3725.0,2.916348,0.5,0.518056,0.1
747,1,1,CC-Chg,3730.0,2.916677,0.5,0.51875,0.1
748,1,1,CC-Chg,3735.0,2.917006,0.5,0.519444,0.1
749,1,1,CC-Chg,3740.0,2.917334,0.5,0.520139,0.1
750,1,1,CC-Chg,3745.0,2.917662,0.5,0.520833,0.1
751,1,1,CC-Chg,3750.0,2.91799,0.5,0.521528,0.1
752,1,1,CC-Chg,3755.0,2.918317,0.5,0.522222,0.1
753,1,1,CC-Chg,3760.0,2.918644,0.5,0.522917,0.1
754,1,1,CC-Chg,3765.0,2.918971,0.5,0.523611,0.1
755,1,1,CC-Chg,3770.0,2.919297,0.5,0.524306,0.1
756,1,1,CC-Chg,3775.0,2.919623,0.5,0.525,0.1
757,1,1,CC-Chg,3780.0,2.919949,0.5,0.525694,0.1
758,1,1,CC-Chg,3785.0,2.920274,0.5,0.526389,0.1
759,1,1,CC-Chg,3790.0,2.920599,0.5,0.527083,0.1
760,1,1,CC-Chg,3795.0,2.920924,0.5,0.527778,0.1
761,1,1,CC-Chg,3800.0,2.921248,0.5,0.528472,0.1
762,1,1,CC-Chg,3805.0,2.921572,0.5,0.529167,0.1
763,1,1,CC-Chg,3810.0,2.921896,0.5,0.529861,0.1
764,1,1,CC-Chg,3815.0,2.922219,0.5,0.530556,0.1
765,1,1,CC-Chg,3820.0,2.922542,0.5,0.53125,0.1
766,1,1,CC-Chg,3825.0,2.922865,0.5,0.531944,0.1
767,1,1,CC-Chg,3830.0,2.923187,0.5,0.532639,0.1
768,1,1,CC-Chg,3835.0,2.923509,0.5,0.533333,0.1
769,1,1,CC-Chg,3840.0,2.923831,0.5,0.534028,0.1
770,1,1,CC-Chg,3845.0,2.924152,0.5,0.534722,0.1
771,1,1,CC-Chg,3850.0,2.924473,0.5,0.535417,0.1
772,1,1,CC-Chg,3855.0,2.924794,0.5,0.536111,0.1
773,1,1,CC-Chg,3860.0,2.925114,0.5,0.536806,0.1
774,1,1,CC-Chg,3865.0,2.925434,0.5,0.5375,0.1
775,1,1,CC-Chg,3870.0,2.925753,0.5,0.538194,0.1
776,1,1,CC-Chg,3875.0,2.926073,0.5,0.538889,0.1
777,1,1,CC-Chg,3880.0,2.926391,0.5,0.539583,0.1
778,1,1,CC-Chg,3885.0,2.92671,0.5,0.540278,0.1
779,1,1,CC-Chg,3890.0,2.927028,0.5,0.540972,0.1
780,1,1,CC-Chg,3895.0,2.927346,0.5,0.541667,0.1
